mID,kID
291270,572
291270,894
291270,181324
44009,931
44009,1918
44009,3739
44009,9957
44009,10048
1958,213
1958,515
1958,5600
1958,13097
1958,170652
1958,217324
13154,1794
13154,12670
26618,1415
26618,1812
26618,4129
26618,9826
26618,10183
26618,10714
43923,236
43923,894
43923,10183
43923,10683
43923,11870
43923,13130
43923,187056
43923,223438
46138,179430
46138,179431
45791,494
45791,10937
45791,11612
45791,18035
45791,40895
26306,2070
26306,6075
26963,14785
26963,18029
26963,33696
26963,187056
7870,966
153397,470
153397,6091
153397,156095
10288,1950
10288,8201
10288,10123
10288,10292
10288,11181
10288,11931
10288,12377
10288,206850
12183,3202
12183,3398
12183,10183
44147,212
44147,456
44147,642
44147,703
44147,782
44147,2708
44147,4142
44147,4488
44147,9714
44147,9748
44147,9826
44147,13142
44147,14536
44147,14893
44147,18420
12192,293
12192,11494
12192,18249
36597,187056
13197,1568
13197,10391
13197,11578
10913,240
10913,2908
10913,6054
10913,13132
251321,187056
149,83
149,542
149,1353
149,1402
149,1485
149,1706
149,1815
149,2766
149,4565
149,6092
149,12190
149,210024
10425,9897
10425,14819
10425,33456
10425,155881
49081,6075
49081,6483
220488,12354
220488,187056
1544,212
1544,10180
1544,10768
1544,158718
374461,1650
374461,6054
302,212
302,293
302,515
302,548
302,818
302,1552
302,1655
302,1731
302,3737
302,5600
302,8181
302,9826
302,9937
302,10818
302,14964
21512,779
21512,4458
21512,6075
21512,9748
21512,10183
21512,11221
21512,14819
21512,18034
21512,18543
403,30
403,577
403,4129
403,10144
403,11508
403,12532
403,33885
29461,5923
29461,10235
33542,242
33542,779
33542,1545
33542,2987
33542,10726
33542,13027
33542,33461
33542,179431
283708,657
283708,1517
283708,1562
283708,2217
283708,2673
283708,9897
283708,10103
283708,10508
283708,10873
283708,11004
283708,189092
283708,208611
9388,494
9388,592
9388,818
9388,919
9388,2251
9388,3664
9388,3703
9388,6078
9388,6083
9388,9468
9388,10123
9388,10163
9388,10183
9388,10594
9388,11011
9388,11732
9388,12094
9388,33720
9388,33740
9388,188950
1691,3530
1691,5502
1691,12105
1691,13006
24684,704
24684,965
24684,2796
24684,10683
24684,14751
24684,18035
24684,187056
2610,1361
11308,236
11308,258
11308,549
11308,570
11308,572
11308,612
11308,818
11308,949
11308,1721
11308,2483
11308,8201
11022,5340
34341,6075
12569,1326
12569,3202
12569,9727
12569,10183
12569,12094
12569,179431
24356,736
24356,4344
24356,6029
24356,10183
2577,2350
2577,2964
2577,4565
103903,3525
73873,13097
14165,242
14165,5626
14165,10235
14165,10540
2011,393
2011,970
2011,1228
2011,1525
2011,2630
2011,4470
2011,6091
2011,161919
2011,187056
45650,9866
7735,407
7735,1482
7735,1517
7735,1755
7735,2470
7735,4613
7735,7920
25941,2801
25941,33476
29064,3036
29064,9937
7326,738
7326,1412
7326,1525
7326,2201
7326,3089
7326,3725
7326,6281
7326,13130
7326,173186
681,470
681,1721
681,3271
681,3376
681,4289
681,4585
681,6212
681,9826
681,14819
681,33626
681,179430
238,131
238,699
238,1872
238,10291
238,10391
238,10909
238,207883
535,246
535,1691
19913,248
19913,572
19913,931
19913,1721
19913,2301
19913,4434
19913,5923
19913,8508
19913,9673
19913,9713
19913,10855
19913,12670
19913,13088
713,128
713,388
713,456
713,596
713,738
713,931
713,1463
713,1533
713,1664
713,2320
713,2692
713,3591
713,3593
713,6038
713,7879
713,187056
77930,246
77930,1196
77930,3688
10727,616
10727,936
10727,1415
10727,2122
10727,4079
10727,13001
10727,13153
253,212
253,242
253,258
253,392
253,470
253,798
253,851
253,1308
253,2149
253,2671
253,3185
253,3266
253,3269
253,3272
253,3391
253,3392
253,179430
17908,787
17908,3321
17908,15162
8390,725
8390,2038
8390,2398
8390,4663
8390,5091
8390,5600
8390,5608
8390,6192
8390,14534
8390,15160
8390,15300
57119,12532
57119,13027
57119,14514
3291,2571
3291,6083
3291,6086
398,237
398,818
398,917
398,1284
398,1566
398,2132
398,3737
398,5565
8068,75
8068,502
8068,534
8068,797
8068,953
8068,2483
8068,2708
8068,9748
8068,10044
8068,10950
8068,14601
8068,14687
8068,14707
8068,18026
8068,187844
10803,293
10803,1373
10803,2483
10803,3822
10803,4458
10803,4565
10803,4585
10803,10685
10803,10718
10803,14544
10803,162988
682,212
682,392
682,779
682,782
682,911
682,1321
682,2708
682,3269
682,3289
682,3432
682,3434
682,3436
682,12354
682,12965
682,13132
682,41249
682,179430
10117,797
10117,2792
10117,10291
10117,10950
10117,15483
10117,18021
10117,18179
10117,18522
10117,219404
9392,1852
9392,1963
9392,1964
9392,3762
9392,8624
9392,9713
9392,11322
24977,6075
79316,163053
2074,5498
2074,10183
1696,625
1696,627
1696,657
1696,798
1696,801
1696,2150
1696,2669
1696,3598
1696,4426
1696,6259
1696,7312
1696,9663
1696,9826
1696,10714
1696,10950
1696,13006
1696,13092
1696,14687
1696,14707
1696,14805
1696,14819
1696,14831
1696,17987
1696,34117
1696,165288
1696,167043
308639,387
308639,898
308639,10683
308639,13130
308639,14964
308639,33910
2662,213
2662,3335
2662,6259
2662,14751
12573,1992
12573,10123
12573,179430
12573,208992
44718,10183
11342,616
11342,1227
11342,2343
11342,4379
11342,4995
11342,10541
241771,2276
241771,3836
241771,4048
241771,187056
34653,237
34653,818
34653,172291
34653,208992
11051,186
11051,2052
11051,2974
11051,4690
14578,236
14578,572
14578,738
14578,3616
14578,6149
14578,8508
14578,9673
14578,9748
14578,9864
14578,10183
14578,12105
14578,13130
14578,14964
14578,33740
14578,187844
14578,207819
57825,958
57825,10540
57825,187056
9555,516
9555,1156
9555,3246
9555,5657
9555,9672
9555,10183
9555,10349
9555,158217
15581,6075
13006,3528
13006,9685
13006,15167
16651,818
16651,5565
4251,2038
4251,3203
4251,4034
4251,14636
12400,886
12400,887
12400,6075
12400,162262
39053,171993
14112,255
14112,596
14112,818
14112,1326
14112,2571
14112,4697
14112,5565
14112,5906
14112,9672
14112,10183
12271,242
12271,567
12271,572
12271,1326
12271,2483
12271,2679
12271,4434
12271,5565
12271,6782
12271,8508
12271,9673
12271,10183
12271,10229
12271,14893
12271,14964
71859,14819
71859,17987
71859,187056
226354,290
226354,2618
226354,5331
226354,5950
226354,207317
48620,6075
48620,18396
33676,255
33676,293
33676,534
33676,549
33676,2483
33676,6270
33676,10183
33676,13130
33676,206850
33676,208445
37080,10707
25388,539
25388,3593
25388,41586
11687,964
11687,4379
11687,41406
39210,10183
39210,187056
30128,293
30128,818
30128,6593
30128,10123
30128,179430
31535,1436
31535,3338
31535,3692
44835,936
44835,1443
44835,13056
44835,179431
192134,9825
192134,10594
192134,14536
1956,1333
1956,3306
1956,3593
1956,6054
1956,9826
1956,12392
1956,18034
1956,212412
1956,225061
306745,586
306745,9833
306745,10163
47088,10183
47088,187056
27004,10183
27004,10594
15013,596
15013,879
15013,3644
15013,7464
15013,15160
8374,1679
8374,1680
8374,7375
8374,179431
78381,798
78381,3133
78381,6783
78381,13028
78381,162846
8879,75
8879,797
8879,1936
8879,3591
8879,14819
8879,15127
13001,3801
13001,4769
13001,9831
13001,9951
9571,1228
9571,1556
9571,6270
9571,10267
9571,10683
9571,13088
9571,13130
9571,15060
13649,4344
13649,6027
13649,13088
13649,13130
325373,1415
325373,4663
325373,10468
334527,11578
2211,220
2211,2606
2211,3691
2211,9833
2211,10180
13919,236
13919,494
13919,10183
13919,33465
82505,10707
82505,12090
82505,14819
82505,157499
46738,378
46738,539
46738,570
46738,789
46738,5153
46738,5950
46738,6783
46738,8181
46738,14546
46738,15016
38970,1664
41009,9937
7347,100
7347,796
7347,983
7347,1601
7347,2149
7347,2231
250546,9675
250546,15285
250546,161261
250546,180691
250546,187065
38415,4344
38415,187056
650,542
650,577
650,897
650,898
650,4562
650,7920
650,12670
16620,4344
16620,34079
11033,108
11033,444
11033,549
11033,1552
11033,1879
11033,2864
11033,2887
11033,3030
11033,3182
11033,6025
11033,6054
11033,6093
11033,9826
11033,10333
11033,14819
11033,15106
11033,15271
11033,33720
11033,34094
9430,1941
9430,14964
9430,171366
8998,1599
8998,6038
8998,10594
8998,15160
8998,15479
8998,187056
10514,1432
10514,1508
10514,1944
10514,3288
10514,9937
10514,156810
10496,2766
10496,10563
1591,1465
1591,1956
1591,2606
1591,4932
1591,5809
1591,187056
76025,445
76025,1155
76025,5906
76025,14512
4836,1930
4836,1941
4836,2149
4836,2708
4836,3045
4836,3152
4836,3391
4836,9826
87499,3271
87499,9826
18923,237
18923,740
18923,818
18923,154937
18923,158718
26665,567
26665,2150
26665,5600
26665,7312
26665,10183
26665,10909
28089,10183
28089,13065
28089,15087
5708,1279
5708,1605
5708,1944
5708,4183
5708,4470
5708,4746
5708,6027
5708,10183
5708,34094
5708,41591
218,83
218,310
218,526
218,679
218,1366
218,1373
218,1381
218,4565
218,15483
218,18069
338,732
338,936
338,1157
338,1627
338,1872
338,9457
21641,392
21641,6075
21641,13042
10925,293
10925,2483
10925,4470
10925,6129
10925,10183
10925,10327
10925,11181
10925,12377
10925,155619
10925,157892
2293,572
2293,8631
2293,179430
621,542
621,795
621,3687
621,4344
621,9823
621,158375
621,159953
792,1701
792,2957
792,5331
792,10292
792,10787
792,11314
792,13065
792,14643
792,18543
792,208992
1777,840
1777,5597
1777,5939
1777,6086
1777,6091
1777,11139
642,6165
433,212
433,246
433,970
433,974
433,1155
433,2246
433,2341
433,2343
433,4344
433,209220
16619,447
16619,894
16619,1252
16619,9872
16619,10041
16619,33720
16619,172291
1725,100
1725,542
1725,699
1725,797
1725,2356
1725,3306
1725,3691
1725,4344
1725,9823
1725,10131
1725,33699
1725,158375
1725,165100
11977,3508
11977,6075
20322,10183
629,3703
629,14604
629,15009
10160,745
10160,1009
10160,1299
10160,2884
10160,3030
10160,6152
10160,6506
10160,10629
10160,13006
10160,13149
10160,170383
10160,225209
11452,255
11452,293
11452,572
11452,3616
11452,215404
12163,1545
12163,1786
12163,3734
12163,5600
12163,5970
12163,6075
12163,6593
12163,10232
12163,11436
13785,10183
13785,11800
1103,444
1103,542
1103,840
1103,1543
1103,1562
1103,1930
1103,2019
1103,2095
1103,3149
1103,4565
1103,4668
1103,5034
1103,12190
36739,4344
14144,271
14144,1158
14144,5569
14144,5767
14144,9823
10622,736
10622,779
10622,1650
10622,2231
13370,11800
11191,10183
10215,848
10215,1004
10215,2486
10215,4379
25066,378
25066,516
25066,529
25066,796
25066,2394
25066,9706
25066,9826
25066,11719
1523,407
1523,1228
1523,1402
1523,1930
1523,2487
1523,2613
1523,3089
11361,798
11361,3875
11361,9663
11361,11040
11361,12339
11361,14751
11361,15106
11361,15127
11361,179565
92591,179431
57612,630
57612,4676
57612,156395
57612,209714
12509,2679
12509,3836
12509,5625
12509,7464
12509,10183
12509,13072
15256,613
15256,10183
15256,14534
15256,187056
80304,534
80304,10291
80304,18026
80304,179430
80304,179431
28053,1328
28053,6593
28053,15234
28053,34094
67913,549
67913,1936
67913,3391
13991,738
13991,3616
13991,5490
13991,5569
13991,33648
13991,157632
1443,1228
1443,14751
1443,18035
1443,187056
8545,970
8545,9957
8545,10183
8545,10229
8545,13001
19556,572
19556,2201
19556,2389
19556,7312
19556,9639
19556,179431
231576,2606
231576,10183
231576,18035
16172,1946
16172,2081
16172,3914
16172,9673
16172,18293
13403,108
13403,237
13403,572
13403,10229
20794,9826
20794,10183
20794,14964
20794,33780
31064,570
31064,572
31064,822
31064,3487
31064,3720
31064,9748
31064,10183
31064,14782
576,240
576,642
576,801
576,1556
576,6054
576,9812
576,10726
576,10950
576,13065
13990,10683
13990,10776
13990,13088
18602,10183
18602,187056
27549,818
27549,4379
27549,9663
27549,192913
27549,234213
59728,579
59728,963
59728,3739
59728,6075
59728,6157
59728,8338
59728,9672
59728,9791
59728,10235
10930,1660
10930,9937
10930,10329
10930,155294
32395,187056
58882,179431
7547,1010
7547,2669
7547,2864
7547,4552
7547,6946
7547,15162
7547,187056
42222,9713
42222,10965
13827,6075
9282,567
9282,572
9282,642
9282,1328
9282,1419
9282,1546
9282,2016
9282,3713
9282,5638
9282,6149
9282,8233
9282,9826
38940,2041
38940,3070
38940,10183
38940,10787
35689,10183
97614,9104
97614,9826
97614,10562
97614,10718
97614,14536
97614,18035
97614,193305
97614,206687
37206,13014
837,236
837,2571
837,3298
837,3586
837,3740
837,4565
837,12400
1555,90
1555,567
1555,1253
1555,9457
1555,9935
1555,9986
1555,12105
1555,14534
1555,14602
1555,14751
1555,33648
1555,155939
244783,187056
16564,1956
3482,90
3482,254
3482,1956
3482,2652
3482,5918
3482,11064
8982,5657
8982,6211
8982,10726
8982,18165
89861,131
89861,8250
455,212
455,941
455,958
455,1463
455,1900
455,2273
455,13042
455,18035
455,187056
57022,10183
14351,542
14351,577
14351,6075
14351,8635
10664,3684
10664,156174
10664,156788
10664,163053
9277,520
9277,622
9277,643
9277,1522
9277,3202
9277,6220
9277,14819
9277,214548
9443,240
9443,388
9443,1627
9443,2070
9443,2606
9443,3734
7863,3344
7863,5561
7863,10499
138697,445
138697,572
138697,5906
138697,10556
138697,33451
11901,75
11901,1333
11901,9503
1548,179430
11889,818
11889,1605
11889,2038
11889,4995
11889,9673
11889,10818
33155,803
33155,3801
33155,9673
33155,9755
33155,9831
33155,9882
33155,9951
33155,14735
5528,2913
5528,4344
5528,6027
5528,6271
5528,10103
5528,12974
5528,207883
321,237
321,494
321,572
321,700
321,725
321,1329
321,1605
321,1862
321,10181
321,10198
321,18035
321,156195
321,158718
4997,642
4997,2375
4997,5340
4997,9826
4997,12670
4997,14819
4997,14964
925,577
925,700
925,796
925,1381
925,1463
925,4305
925,4470
925,4630
925,4668
925,10594
925,12425
27451,395
27451,572
27451,3616
27451,6496
27451,10391
27451,14964
73532,12987
73532,33699
979,90
979,549
979,570
979,572
979,2483
979,2754
979,4728
979,6093
979,6149
979,9673
979,9748
979,12420
979,14624
979,14707
979,14819
979,14964
979,156075
979,156478
7913,12105
7913,33648
51995,1499
51995,10706
51995,11001
13173,10183
13173,171366
22908,6054
22908,14751
70670,15478
84204,1299
84204,14985
84204,40879
25248,6075
25248,10183
230266,128
230266,9673
230266,187056
230266,207928
16633,4379
16633,10965
91586,3358
91586,9712
91586,15001
91586,18035
91586,162846
215,483
215,10714
333371,1930
333371,2340
333371,9866
333371,12332
333371,13063
9012,5956
9012,6241
345911,236
345911,3762
345911,9866
345911,162846
72571,616
72571,1156
72571,9663
72571,9675
72571,10224
72571,163053
242512,4959
242512,8181
242512,10112
242512,13130
242512,162846
10072,3030
10072,3363
10072,18029
10072,33457
10072,41329
10072,161207
10072,170383
10072,179878
10072,225209
211954,1338
82990,2101
82990,7942
82990,163053
82990,179430
29912,5049
11843,642
11843,1384
11284,1453
11284,3030
11284,11268
11284,11469
11284,14751
11284,15127
11284,170383
11284,179431
11284,187056
11284,225209
504,293
504,549
504,570
504,739
504,1333
504,2122
504,2669
504,3489
504,9672
504,9826
504,10085
504,10714
504,12987
504,13059
504,34265
504,41329
504,187056
173,269
173,270
173,339
173,1316
173,2770
173,3799
173,6091
173,10503
173,14785
173,155334
227348,6152
227348,15001
227348,163053
1955,5565
1955,11612
1955,170383
1955,207928
152532,515
152532,740
152532,5565
152532,9672
152532,14964
152532,208289
243940,321
243940,1706
243940,6155
243940,9853
243940,14819
243940,34079
243940,156075
77,30
77,331
77,828
77,1453
77,2669
77,9748
77,11469
77,187844
77,207268
157547,3298
157547,6152
157547,46951
157547,162846
2295,10183
2295,179430
2295,179431
71,6278
71,10551
147773,367
147773,966
147773,6054
147773,6669
147773,6876
147773,8438
147773,10226
147773,13088
147773,13130
24266,802
24266,1261
24266,2673
24266,2752
24266,5657
16508,917
16508,1691
16508,6054
16508,9791
16508,9963
2895,186
2895,732
2895,931
2895,1224
2895,1556
2895,3065
2895,3134
2895,3446
2895,10183
15660,3598
15660,5565
15660,9740
15660,10909
59968,1155
59968,1156
59968,179431
323677,2070
323677,5565
323677,6075
323677,6165
323677,11064
323677,12425
323677,12532
19848,3688
19848,6593
256274,90
256274,1454
256274,14760
256274,41586
256274,163053
235271,1326
235271,1523
235271,2251
235271,7412
235271,10131
235271,14794
45153,1156
45153,10183
45153,10541
45153,10707
45153,15300
45153,187056
284293,456
284293,1992
284293,40895
24973,1160
10283,242
10283,1422
10283,2546
10283,6259
10283,6270
10283,10714
10283,13130
10283,179422
8346,279
8346,970
8346,1200
8346,1463
8346,1599
8346,1946
8346,3453
8346,4604
8346,13027
8346,18035
8346,160910
122081,293
122081,572
122081,1196
122081,2231
122081,2483
122081,5248
122081,8508
122081,14964
122081,206298
10987,1583
10987,2483
10987,3335
10987,5034
10987,6158
10987,6259
10987,9826
10987,10685
10987,12339
10987,13005
10987,34079
10987,156075
10987,179565
10987,217324
1391,534
1391,572
1391,966
1391,3230
1391,7312
1391,10683
1391,13130
1391,158718
747,2382
747,9799
747,12377
26748,798
11357,798
11357,1546
11357,3335
11357,4728
11357,9663
11357,9826
11357,10714
11357,11040
11357,11221
11357,156075
11357,179565
24913,2041
24913,8508
24913,9826
24913,11870
24913,12339
24913,206850
13776,10738
13776,169152
13776,208611
14854,779
14854,780
14854,1556
14854,1812
14854,2564
14854,6110
14854,10176
14854,14964
14854,15300
50357,305
50357,1432
50357,4884
50357,9951
50357,11800
50357,14626
50357,163053
13090,236
13090,641
13090,1156
13090,1508
13090,187056
192141,612
192141,2020
192141,4776
192141,10349
192141,11196
192141,13129
192141,14638
192141,18035
192141,34061
16441,9725
16441,18165
29996,536
29996,1160
29996,3684
29996,6917
351819,572
351819,9755
351819,11931
351819,33626
22649,131
22649,428
22649,3452
22649,3776
22649,10093
22649,10685
22649,11612
22649,12392
378200,622
378200,9639
378200,12392
20455,282
20455,1299
20455,5698
20455,6104
20455,10842
20455,11615
20455,41645
20455,210024
13193,186
13193,237
13193,1862
13193,10183
13193,10683
11042,494
11042,1873
11042,1992
11042,3737
11042,10163
11042,10594
11042,13160
11042,40895
11042,41589
11042,155294
11042,225061
10786,392
12484,3133
12484,11546
12484,168869
12484,188957
17339,1419
17339,2052
17339,2652
17339,3450
17339,11221
17339,14643
17339,15184
11959,3090
11959,3586
11959,8201
11959,34117
9900,282
9900,54169
14662,572
14662,10183
14662,187056
335,797
335,800
335,801
335,963
335,1647
335,1936
335,2095
335,3737
335,4402
335,6255
17431,305
17431,310
17431,402
17431,1533
17431,2964
17431,4565
17431,9882
17431,11628
21014,8508
21014,10183
78394,10506
78394,12616
78394,156395
78394,209714
10217,1329
10217,5331
10217,10183
10217,10909
10217,166287
46332,345
46332,813
46332,1279
46332,1562
46332,2227
46332,4653
46332,5890
46332,6150
46332,9672
46332,11001
46332,13015
13996,6563
3028,848
3028,4344
1024,456
1024,572
1024,1328
1024,1523
1024,2132
1024,2483
1024,2486
1024,2983
1024,9673
1024,9713
1024,9826
1024,10183
1024,10768
1024,10984
1024,14534
343795,11612
343795,14765
45658,567
45658,4552
45658,9639
45658,10183
45658,10721
16148,703
16148,1936
16148,10183
4553,1382
4553,4142
36351,236
36351,2231
36351,11436
36351,181324
245916,5565
27585,697
27585,2754
27585,4290
27585,6038
27585,9872
27585,10937
1415,242
1415,612
1415,818
1415,1421
1415,2334
1415,3298
1415,4328
1415,4959
1415,5638
1415,6149
1415,8508
1415,9713
1415,10183
1415,10594
1415,14964
313922,2671
313922,6027
313922,9665
313922,9826
313922,9937
313922,10292
313922,11105
313922,15155
313922,210012
14474,572
14474,596
14474,894
14474,1326
14474,2334
14474,2483
14474,3201
14474,7984
14474,9673
14474,10768
14474,14794
14474,14964
13685,380
13685,642
13685,1437
13685,2568
13685,2669
13685,10183
13685,13097
13685,14604
13685,187710
8744,380
8744,1010
8744,1419
8744,1562
8744,4063
8744,6149
8744,9937
38428,5565
38428,10614
8847,378
8847,1563
8847,2885
8847,5939
8847,6025
8847,13006
8847,13065
8847,33740
39269,4470
39269,10183
39269,10683
39269,10809
46838,3623
46838,12394
51384,10183
56930,1262
41730,258
41730,657
41730,1812
41730,6898
41730,10183
298312,897
298312,904
298312,1155
298312,4932
298312,9826
298312,10103
298312,10183
298312,14768
298312,14819
298312,163053
11600,5939
11600,15087
71547,966
71547,9826
57876,163053
77495,1936
77495,10333
13849,1336
13849,1562
13849,3051
14849,236
14849,314
14849,732
14849,6155
12486,3028
244403,494
244403,18001
292481,1480
292481,9887
292481,10103
340816,1003
340816,3262
340816,13005
340816,13063
340816,14755
340816,207317
297596,591
297596,4948
297596,11134
297596,13015
299552,1419
299552,10590
299552,41249
299552,187056
11935,720
11935,1432
11935,1556
11935,1612
11935,4214
11935,10410
11935,10685
11935,14626
11935,18034
290825,1329
290825,2652
290825,9663
290825,15285
361159,3134
361159,11219
361159,12377
361159,14819
12555,996
12555,2613
12555,3530
12555,9736
12555,11064
12498,10183
12498,170652
77949,236
77949,392
77949,1517
77949,5340
77949,6152
77949,9826
77949,10103
77949,10224
77949,10508
77949,10818
77949,13073
77949,155881
77949,162846
1690,572
1690,1295
1690,1411
1690,5891
1690,8087
1690,10292
1690,11221
1690,13006
1690,157959
64720,10150
64720,12332
49365,1415
49365,5202
49365,9826
49365,14805
49365,162846
11404,3796
11404,10183
11404,10508
16337,10292
16337,12339
16337,12394
11577,798
11577,4995
11577,10176
11577,10292
77987,3432
77987,207268
77987,212412
68202,187056
8981,388
8981,494
8981,641
8981,1872
8981,3344
8981,3799
8981,5905
8981,9736
8981,10183
8981,187056
10914,2673
10914,2752
10914,12392
50848,293
166624,1357
166624,5202
166624,157303
166624,187056
10822,456
10822,572
10822,596
10822,2483
10822,3692
10822,5153
10822,9673
10822,9826
10822,10984
10822,13130
10822,33841
10844,6149
10844,10183
10844,10226
9336,1482
5689,566
5689,2580
5689,4663
5689,9743
5689,13130
712,213
712,699
712,1459
712,1873
712,2038
712,3568
712,3581
712,3582
712,3584
712,3739
712,6054
712,13027
13342,572
13342,818
13342,2483
13342,6054
13342,6270
13342,6490
13342,7984
13342,10508
13342,10683
13342,10776
13342,11254
13342,11870
13342,54169
13342,155722
13342,160840
13342,173186
13342,187056
10339,818
10339,1316
10339,1422
10339,1523
10339,2580
10339,4327
10339,4676
10339,9748
1429,378
1429,1563
1429,1566
1429,2231
1429,2334
1429,2355
1429,3230
1429,4232
1429,5490
1429,6054
1429,179430
9303,378
9303,5424
9303,9937
9303,10391
9303,10768
9303,13142
9303,156121
9303,187056
641,1803
641,2375
641,2671
641,6059
641,33625
65749,733
65749,4344
65749,9673
6106,393
6106,407
6106,736
6106,1008
6106,1014
6106,2020
252680,1157
252680,10103
252680,10707
252680,179431
141,970
141,3800
141,4379
141,10532
141,10629
141,11011
141,13130
12079,10183
39800,10123
39800,10183
4550,10183
62116,160279
9991,378
9991,6075
68818,642
68818,4781
12093,236
12093,572
12093,1353
12093,2334
12093,2483
12093,10685
12093,12987
12093,13059
12093,14819
36419,2564
36419,3030
36419,3739
36419,187056
510,30
510,526
510,2564
510,3737
510,3927
510,6089
510,6255
510,15106
10970,5956
10970,9253
10970,12396
10970,154802
375290,2227
375290,6091
375290,9672
375290,15087
17663,818
17663,1155
17663,1329
17663,5331
17663,9673
17663,10873
17663,12392
17663,13014
17663,161155
270938,1794
270938,14955
116613,6731
116613,10988
11826,514
11826,572
11826,2483
11826,6259
11826,9826
11826,10051
11826,10594
11826,13142
11826,14819
11826,15009
11826,18115
1088,270
1088,936
1088,941
1088,963
1088,1412
1088,2273
1088,2386
1088,4676
1088,13056
1088,187056
34069,3388
34069,3801
34069,9831
34069,9937
10947,1412
10947,4344
10947,6027
10947,6270
10947,8635
10947,13130
10947,163110
10947,188237
47452,1523
47452,9673
47452,207716
3040,616
3040,1552
3040,1721
3040,3800
3040,3905
3040,5369
3040,11221
3040,186450
11386,108
11386,237
11386,1562
11386,2038
11386,10180
11386,10199
11386,10791
11386,13065
10246,255
10246,293
10246,572
10246,1196
10246,2389
10246,2483
10246,6593
10246,10873
10246,11254
10246,12425
10246,13130
10246,14794
10246,179431
10246,206850
10246,208445
29426,12377
10331,1155
10331,1227
10331,1419
10331,1420
10331,1872
10331,6095
10331,12377
10331,18029
153,213
153,922
153,965
153,1004
153,1463
153,3490
153,6059
153,179430
153,187056
703,2398
703,3485
703,3489
703,9673
703,10229
703,11508
703,11687
27191,291
1365,531
1365,828
1365,970
1365,1452
1365,1605
1365,6059
1365,10183
1365,11263
1365,160910
287424,4458
287424,4565
287424,12377
451,30
451,549
451,567
451,585
451,699
451,725
451,887
451,888
451,922
451,3737
451,3927
451,6059
451,7464
451,12670
451,15237
165864,616
165864,10776
987,520
987,736
987,918
987,1459
987,4604
241251,255
241251,293
241251,572
241251,596
241251,1326
241251,1523
241251,1936
241251,3289
241251,3979
241251,4513
241251,4959
241251,6255
241251,6270
241251,6844
241251,9740
241251,10048
241251,10226
241251,12670
241251,12974
241251,13063
241251,14819
241251,18049
241251,34094
241251,157499
40494,291
39781,9833
39781,10768
39781,14735
39781,187056
8337,4565
8337,14909
8337,15211
5925,818
5925,1480
5925,1563
5925,1879
5925,1956
5925,1968
5925,2147
5925,2652
5925,4276
5925,5034
5925,6089
5925,9672
5925,10685
5925,11105
5925,14735
8357,33465
8357,187056
146203,163053
85350,2783
85350,9825
85350,10683
85350,15160
85350,18035
512,213
512,549
512,736
512,793
512,918
512,2343
512,3739
512,5340
512,5600
512,6155
512,8181
512,9826
512,10329
512,14638
13408,572
13408,1721
13408,6027
13408,179431
47816,6075
10744,585
11536,13072
11536,15160
9782,1224
9782,3740
9782,4305
9782,10183
18713,242
18713,13142
6537,222
6537,1660
6537,4183
184345,3358
1809,128
1809,10183
1809,171366
2370,242
2370,591
2370,701
2370,2106
2370,9937
9809,1872
9809,15237
5,612
5,613
5,616
5,622
5,922
5,12670
5,160488
5,187056
11013,236
11013,1443
11013,10909
11013,11612
11013,11677
11013,33451
19153,10183
10132,3740
10132,3836
10132,3851
10132,4305
10132,10183
16448,10183
16448,11524
16448,11800
8141,242
8141,582
8141,7464
8141,10714
8141,33457
1546,1412
1546,2201
1546,3363
1546,6270
1546,10183
1546,10791
1546,14751
1546,18035
48572,186
48572,1013
48572,1499
48572,4108
48572,5950
48572,10199
48572,179430
48572,179431
14517,855
14517,1566
14517,2486
27551,12554
64678,490
64678,1310
64678,2679
64678,5918
64678,6054
64678,11870
64678,13130
309503,187056
14293,2348
14293,10183
14293,10499
103328,5641
157847,516
157847,549
157847,1010
157847,1411
157847,1585
157847,2217
157847,2337
157847,3450
157847,4552
157847,6149
157847,6563
157847,9276
157847,9720
157847,9826
157847,11333
157847,13130
157847,33457
157847,156121
25719,212
25719,2334
25719,3713
25719,4373
25719,9468
25719,9673
25719,9727
25719,10329
25719,10594
25719,11454
25719,11612
25719,11677
25719,12094
25719,13027
25719,193305
48309,378
48309,1563
48309,9748
48309,10224
48309,11263
27723,237
27723,246
27723,703
27723,718
27723,966
27723,1524
27723,8201
27723,8508
27723,9713
27723,9748
27723,9826
27723,10181
27723,10183
27723,10738
27723,11931
27723,13088
27723,15127
20468,928
242575,74
44945,570
44945,1523
44945,2251
44945,8438
44945,10183
44945,10809
44945,10873
44945,11615
44945,12392
44945,179431
125123,9673
125123,9713
111190,4663
111190,187056
54580,514
54580,1010
54580,3799
54580,8029
54580,9713
52015,255
52015,1329
52015,3133
34941,10183
227975,74
227975,237
227975,793
227975,2483
227975,9935
81390,321
81390,388
81390,1930
81390,2483
81390,3593
81390,8624
81390,13006
10981,3090
10981,6733
10981,10183
10981,12392
10981,13001
225235,567
225235,596
225235,1261
225235,1890
225235,2139
225235,4183
225235,5600
225235,6054
225235,7464
225235,10873
14902,279
14902,1705
14902,4344
121676,187056
22301,2504
20065,10183
257087,6158
46420,627
46420,6270
46420,9748
46420,10266
46420,10685
46420,13130
251979,5565
251979,5950
251979,9840
874,392
874,1829
874,2122
